,fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class
12519,109.9571,70.7703,3.4752,0.1442,0.0568,82.9203,57.1464,34.6424,76.0998,312.2981,h
10291,84.4905,16.6629,2.8306,0.3722,0.1987,101.93,56.4396,-12.7818,4.687,297.552,g
17360,15.6624,14.876,2.3181,0.5084,0.2468,-32.5429,-21.3988,6.266,7.6909,220.7329,h
12442,48.8179,11.8139,2.7782,0.5041,0.2638,34.9309,40.7307,-3.6443,18.7259,132.2972,h
17718,59.073,18.1358,2.8301,0.32,0.1836,-1.0152,26.4984,5.1079,25.266,225.4115,h
17995,240.9783,60.2732,3.8531,0.0639,0.025,-243.2314,-159.3645,-30.8114,62.936,236.5116,h
16277,18.368,16.0234,2.4495,0.5471,0.2789,9.2991,18.6589,10.7589,13.9435,199.54,h
11023,21.88,10.4753,2.3304,0.5514,0.2874,-4.0001,16.7449,7.699,7.041,125.935,g
14506,103.5179,45.9093,3.1334,0.283,0.2054,-172.7955,96.9119,10.1126,41.2365,259.074,h
4531,49.2906,15.3147,2.6556,0.3514,0.2044,42.9064,25.2831,-5.0194,11.635,172.126,g
12722,41.588,17.8972,2.5185,0.3121,0.1561,19.1734,33.876,13.6871,35.137,110.559,h
11476,19.6089,12.8532,2.372,0.5053,0.2994,-15.4731,-12.7648,-3.31,4.228,241.422,g
16900,43.9146,9.9895,2.667,0.4349,0.2422,25.4376,31.7998,6.3155,32.839,101.687,h
15758,84.5164,44.6698,3.3209,0.1514,0.0771,-57.7637,-64.6248,-35.9966,86.499,286.411,h
3099,102.337,44.0007,4.2258,0.0666,0.0372,2.7012,89.9662,-12.4656,3.2,229.552,g
15379,34.7091,20.0706,2.7505,0.302,0.1732,52.7882,-18.3249,-14.3205,84.7176,174.393,h
15343,33.2724,10.8962,2.7751,0.401,0.2161,7.129,17.2721,-3.126,63.308,42.7527,h
18242,77.199,65.2484,3.2493,0.1138,0.0594,-14.9022,42.6893,-44.6538,25.1221,94.0028,h
5086,23.6235,18.3227,2.5676,0.387,0.1962,7.7972,-17.9258,5.5092,12.4528,208.203,g
10694,83.2349,18.0963,2.9193,0.23,0.115,54.777,68.5532,16.6262,5.079,291.303,g
15889,190.008,133.858,4.9518,0.0158,0.008,187.39,-95.8101,97.3814,32.083,117.085,h
16224,32.1676,7.4484,2.4158,0.5182,0.2783,-3.4233,14.7312,4.4809,31.218,240.435,h
2077,20.8527,10.668,2.1673,0.5918,0.3163,5.6259,-17.1923,7.5715,85.4703,102.541,g
16251,125.104,29.4991,3.1449,0.2471,0.1264,-134.848,-81.5644,-23.0578,74.2777,80.7517,h
16091,28.602,0.0034,2.534,0.652,0.4254,7.6315,20.989,0.0001,66.546,169.924,h
17748,149.9592,87.8616,3.5358,0.1327,0.0727,169.9821,103.3467,37.9742,87.9998,254.0183,h
17278,216.472,36.506,3.0806,0.3032,0.169,-211.353,82.5201,34.2297,61.3424,240.906,h
12932,81.5428,24.7981,2.8183,0.2718,0.1407,25.0551,84.8282,24.9133,7.8673,288.1879,h
18932,51.9981,21.2618,2.8598,0.2602,0.1469,-28.0626,-49.9233,18.7688,83.4293,246.4931,h
15930,26.2937,8.8099,2.4048,0.689,0.3642,4.8377,23.1861,5.0235,78.6196,149.052,h
14068,40.5294,25.3198,3.223,0.2054,0.1259,18.762,37.1673,15.0083,15.2303,257.5868,h
11664,37.0949,17.5767,2.8429,0.3288,0.1845,26.4898,27.7515,-6.9509,16.5347,156.783,g
84,21.8344,6.832,2.1804,0.7063,0.3531,25.981,-0.1704,6.6103,35.4993,95.7374,g
8409,51.2156,14.4635,2.8376,0.3198,0.1897,44.5729,41.9129,14.3092,12.3212,149.965,g
17960,108.809,52.8057,3.7627,0.1408,0.078,-107.562,-68.5174,30.9203,24.549,286.502,h
8936,24.5979,11.3337,2.4354,0.5541,0.2844,13.8569,21.2856,3.034,61.3024,203.104,g
883,26.277,16.3552,2.6474,0.3694,0.2264,-15.0628,-11.4381,-11.3257,19.6343,154.066,g
3237,54.1138,12.2997,2.6314,0.3622,0.1951,35.4775,50.2178,-8.8637,2.9862,262.324,g
17034,24.8622,10.91,2.3589,0.4989,0.2516,7.1814,19.7892,-4.7764,11.0008,153.534,h
4363,60.0412,20.1433,2.8971,0.2839,0.1717,68.5118,-44.8613,-13.5951,0.955,157.747,g
14517,219.495,55.6423,3.0386,0.3632,0.2292,-267.027,142.348,-46.706,89.6277,187.09,h
13406,106.478,59.6357,3.7599,0.1055,0.0569,-53.0762,-99.5031,36.9113,7.146,144.318,h
16919,221.842,28.6898,3.3901,0.1251,0.0772,-234.152,-213.995,-15.2616,16.173,110.919,h
12531,65.7255,36.2847,2.6559,0.3339,0.1692,-28.8514,-57.6103,21.9544,77.0245,203.2269,h
13143,14.1677,12.2639,2.4124,0.5824,0.3861,14.5443,16.8662,-15.4137,23.0186,221.5359,h
10171,74.7209,29.5317,3.1461,0.2229,0.1211,61.5817,68.8218,30.1167,18.969,226.081,g
14552,77.6804,42.271,3.4374,0.2429,0.1587,7.56,62.9826,-34.9058,51.5904,342.722,h
8580,90.4066,30.2831,3.3527,0.1669,0.0886,98.6582,73.4392,-15.2132,9.2458,279.696,g
14988,231.336,44.1341,3.107,0.3947,0.238,-194.768,-170.845,30.0577,2.321,304.608,h
18787,138.377,33.1671,3.3824,0.1672,0.0662,61.0609,106.0862,-29.7447,11.6706,256.3023,h
10552,38.9854,13.8038,2.608,0.3896,0.1961,-25.661,-18.1726,13.3532,5.2555,181.964,g
16249,32.7703,18.5238,2.4639,0.433,0.2285,5.8166,31.5639,13.8477,42.442,132.527,h
10402,40.9787,17.3368,2.8582,0.341,0.1823,38.1097,39.5081,-9.6327,16.181,148.841,g
3030,18.7237,9.7293,2.2405,0.6494,0.4052,19.8748,13.5944,-4.5899,8.6873,178.448,g
13195,105.6777,33.3075,3.0236,0.1805,0.0885,-203.9489,94.2123,18.0398,9.4296,163.5166,h
17859,199.336,48.7632,3.18,0.2788,0.1556,-223.433,-83.6855,-37.5537,44.871,323.297,h
18774,98.3474,41.8692,2.9761,0.3423,0.1791,-66.4291,-87.8181,-32.4785,26.902,343.841,h
2213,58.3208,25.9922,3.1836,0.2333,0.1484,-57.0671,32.3796,14.3932,3.4996,304.331,g
2834,22.6255,15.2609,2.7415,0.4062,0.2294,-4.89,-11.3924,-7.7689,15.109,133.836,g
12495,20.6496,8.9581,2.3263,0.6415,0.3703,23.41,11.6179,2.3654,42.2038,66.3873,h
542,19.7062,17.9125,2.3589,0.477,0.2516,12.2868,18.3755,-10.408,29.7652,177.847,g
15016,19.5649,9.767,2.2672,0.5676,0.2946,-25.4222,-6.3994,4.4378,33.364,187.651,h
8188,16.9503,10.5943,2.3385,0.6697,0.4151,2.5271,-6.1621,8.1174,69.1045,200.555,g
18132,241.1381,94.0146,3.3003,0.2342,0.141,-236.0186,-175.8496,-57.6278,65.283,249.7471,h
14681,69.7172,62.3134,3.1115,0.2407,0.1356,-77.2272,33.8501,-54.8265,11.4309,293.4828,h
9520,41.7614,22.8933,3.1783,0.2143,0.1151,-13.8871,12.2891,13.281,7.4948,174.518,g
18939,13.0105,11.9466,2.4157,0.7287,0.3995,6.6582,10.3197,4.867,64.2228,132.0409,h
17246,18.4306,14.1015,2.5821,0.5182,0.3167,13.4524,22.221,18.227,36.3869,197.7587,h
10485,82.8071,20.5546,3.5722,0.2426,0.1241,-53.7864,67.56,-12.9826,0.524,276.384,g
6126,54.9859,26.7363,3.1106,0.2031,0.1074,-40.7517,24.1424,20.7493,15.4057,267.898,g
17689,71.3472,26.9574,3.1461,0.3,0.2184,-20.3217,-40.5541,-19.2196,17.5318,310.3971,h
17672,68.5716,16.3808,2.8271,0.2285,0.1852,-35.5697,-43.3323,12.9469,13.7631,135.1112,h
18910,21.8891,10.6018,2.3979,0.584,0.326,-17.7036,-17.4299,-5.966,42.8297,128.422,h
11887,24.4408,16.6034,2.5949,0.5133,0.3342,9.5138,-19.4005,14.0019,88.1698,196.76,g
9638,42.8086,18.8586,3.0887,0.2275,0.1146,18.2189,27.8414,-10.7417,7.0622,177.935,g
14167,27.8745,14.7574,2.451,0.577,0.3097,8.1793,26.1578,-14.3106,4.331,205.245,h
10286,87.2434,57.1764,4.2324,0.0644,0.0325,-19.7314,78.2619,62.2262,3.825,220.726,g
14017,35.1537,22.1023,2.7948,0.3528,0.1901,48.0096,13.3081,13.0555,0.2226,243.74,h
8085,27.3463,16.0693,2.6064,0.3144,0.1597,-26.2384,-14.5259,-11.4329,8.19,125.036,g
7949,50.4186,16.1182,3.1106,0.2419,0.126,-31.9187,-30.4202,11.91,9.691,126.379,g
16221,27.5017,8.8141,2.5153,0.6846,0.3862,15.2337,15.4541,15.5131,55.9138,121.4329,h
18888,131.864,77.8131,3.1889,0.3346,0.2049,-47.9904,-176.335,-60.0489,85.081,271.402,h
826,34.6872,15.5802,2.5484,0.396,0.2249,1.2197,23.2029,-8.6914,4.286,209.891,g
4352,46.6559,13.9374,2.7131,0.3466,0.1965,9.6048,34.2839,7.4314,2.771,195.068,g
17756,227.085,82.2788,3.5786,0.1272,0.0664,-217.326,-101.412,-74.4291,47.572,156.772,h
12462,89.243,42.4041,3.2287,0.2032,0.1196,-74.675,47.5786,22.9413,70.0233,287.039,h
15683,231.2198,41.703,3.7221,0.1121,0.0339,-239.171,-108.2891,-20.4242,75.7118,205.084,h
3944,72.3558,25.2105,3.1028,0.3007,0.1898,1.5853,55.6873,18.2632,0.114,362.993,g
12911,34.0847,22.3498,2.6191,0.3265,0.1809,-35.6894,-39.5396,-14.1016,74.0676,81.3918,h
1474,25.3267,14.4796,2.5496,0.3977,0.213,-18.4885,14.7904,5.3284,81.0686,53.8159,g
16065,37.5469,11.4984,2.3046,0.5332,0.3233,15.5362,19.1568,-8.7005,18.6822,159.2978,h
8493,47.3112,16.0674,2.7835,0.2568,0.1292,-46.1403,-34.8554,-10.9342,0.069,163.858,g
17739,211.8697,57.7383,3.1707,0.227,0.0905,70.5678,238.321,-37.908,65.2246,109.4099,h
923,41.3845,24.9316,3.2232,0.198,0.0996,-2.4835,14.7971,-17.2754,2.562,103.858,g
1133,41.5186,20.1755,3.1302,0.2408,0.1278,-1.9044,-23.6381,8.2813,6.997,204.724,g
12754,64.5742,23.7415,2.5553,0.452,0.2968,-68.8607,-32.0465,-19.1409,62.084,110.0995,h
119,13.1994,10.8032,2.224,0.7761,0.4209,-14.5262,1.8356,-11.7029,54.0277,181.817,g
16676,56.801,15.2251,2.6836,0.3004,0.1571,48.4642,54.8448,13.3069,85.2486,215.9216,h
14275,21.8392,17.0143,2.7033,0.4911,0.3139,4.4285,16.1167,11.5788,42.7901,103.747,h
13539,10.5046,9.0132,2.2204,0.6088,0.3293,6.8141,10.3285,-5.9923,69.4158,150.3847,h
13296,15.9689,9.451,2.4684,0.6053,0.3318,-8.6906,-17.6102,-3.5747,3.3863,135.2027,h
15040,242.0791,71.1568,3.6947,0.19,0.1039,-102.2563,-225.8662,82.1649,60.7836,258.0838,h
15836,24.1474,18.3882,2.5872,0.3565,0.2063,-9.0206,-24.4927,-17.0532,19.7721,103.4157,h
12875,34.3176,17.1682,2.7536,0.3351,0.172,22.936,13.0578,-18.4647,8.107,240.381,h
16554,117.0299,60.8685,3.5378,0.1207,0.0492,62.4172,123.9062,65.6414,57.1915,228.2022,h
4402,64.7847,27.7095,2.9926,0.2411,0.1307,25.9299,76.2401,24.0094,22.163,132.479,g
18790,37.4076,16.3912,2.87,0.3353,0.1566,-42.0358,-31.9833,-10.9338,53.8684,211.3164,h
5674,20.5693,16.3623,2.3829,0.5217,0.3002,12.1076,19.6243,12.6309,13.8912,172.662,g
10116,83.2649,17.863,2.5024,0.4182,0.2154,61.0644,52.0813,-10.239,19.884,172.128,g
9309,82.6686,15.6,2.6439,0.4041,0.2509,-114.02,52.8269,11.274,5.8704,272.448,g
15939,26.8397,15.8453,2.3943,0.4265,0.2766,24.3226,21.3578,-5.1293,19.3678,216.9732,h
14961,24.6793,18.832,2.7917,0.3522,0.1834,22.8132,19.4437,-13.2446,80.6523,104.099,h
8071,106.75,28.0085,3.3472,0.1488,0.0762,11.8458,89.8588,11.7438,3.972,298.142,g
15151,125.4518,61.7761,3.4934,0.2271,0.1099,-89.2081,-101.6333,70.6687,18.6955,413.1541,h
129,32.7059,17.1981,2.5804,0.4074,0.2142,46.6935,13.1053,15.3472,40.3711,99.7447,g
526,31.3318,19.8114,2.6794,0.3222,0.2061,18.3913,22.1769,18.9498,18.65,77.5384,g
15185,33.5062,24.1212,2.7067,0.275,0.1424,-16.131,25.5993,-14.0516,85.2585,158.639,h
1222,20.5175,12.946,2.4616,0.5043,0.2539,17.0192,4.8579,-4.1418,53.922,118.72,g
16887,32.0543,12.6029,2.8089,0.3416,0.1747,-19.7841,-8.8437,-8.4341,16.233,179.799,h
802,16.3607,11.5709,2.3522,0.5956,0.3089,-2.3935,6.7419,-4.0054,35.427,155.95,g
13235,108.5592,49.9508,3.3579,0.1149,0.0787,88.747,77.7531,-49.3432,46.1283,227.6959,h
18889,21.1245,15.4527,2.4183,0.4389,0.2462,-22.2253,-13.8785,5.3297,88.3116,215.187,h
9938,21.9979,6.653,2.1156,0.728,0.4176,-23.2915,-12.6647,6.6528,27.9743,177.286,g
16445,29.161,9.454,2.5877,0.6047,0.4561,14.1259,27.562,-9.4301,48.485,237.486,h
5334,38.8344,11.4116,2.711,0.3696,0.2072,-1.5726,14.2379,-8.5852,8.4716,208.873,g
9116,84.7669,25.0483,2.9009,0.25,0.1438,7.0941,87.5265,19.5176,8.012,184.752,g
3533,37.7815,19.2263,2.9172,0.2492,0.147,39.0087,-17.6336,8.2197,2.705,194.672,g
13257,48.5398,10.6818,2.7122,0.3569,0.1891,-37.7582,-38.1724,-7.2238,80.1871,103.869,h
7678,20.2891,9.1077,2.301,0.65,0.4275,-2.0924,13.333,9.7056,71.3503,205.507,g
6948,19.3043,18.0716,2.3802,0.4292,0.2562,13.9881,16.0234,-15.1188,63.709,118.949,g
4053,54.8142,22.468,2.9892,0.3147,0.2107,-74.4167,35.0013,-13.6334,3.8937,254.67,g
17963,26.968,8.7522,2.5173,0.5438,0.3681,2.3708,4.2209,-5.7441,29.6483,102.8279,h
12301,23.9177,17.7647,2.5888,0.4124,0.2281,-20.2022,13.9029,8.6601,17.7064,89.5001,g
4870,27.4824,15.8466,2.5688,0.3779,0.2119,-6.2649,-24.1055,-12.8959,1.8427,130.834,g
18205,32.3023,16.6622,2.7462,0.3049,0.1587,25.4948,23.9693,-9.3202,40.497,241.797,h
12377,107.104,24.6377,2.9901,0.4153,0.2481,-130.956,65.9027,-19.8345,27.4646,331.158,h
17077,27.9367,10.3327,2.6644,0.3456,0.185,-40.9302,14.5286,0.2049,72.8416,221.0064,h
3987,18.7082,10.0778,2.2672,0.6216,0.3324,22.6438,10.8019,5.487,37.4141,124.432,g
13993,124.7476,25.6164,3.2584,0.184,0.0778,-139.9249,-47.2389,21.8354,24.3996,183.3735,h
7894,28.0488,11.8991,2.5085,0.5767,0.3612,32.2326,15.0283,11.4086,8.2259,182.558,g
18593,21.0283,3.2145,2.3988,0.7551,0.4142,20.1762,23.5583,-3.0622,65.069,262.1984,h
12786,22.4648,7.3368,2.4472,0.7607,0.4375,-23.0117,-13.6033,1.8631,36.47,100.667,h
17496,25.3194,15.9571,2.636,0.4347,0.2208,22.7963,21.7093,12.3131,2.3,140.016,h
16085,105.1478,51.3997,4.1876,0.051,0.0383,-114.3564,83.0826,-29.099,40.1549,306.1684,h
7117,21.1907,11.2333,2.3945,0.5605,0.2883,-11.7082,-19.2387,-9.239,2.0243,145.642,g
8802,72.0234,19.0296,3.0482,0.213,0.1195,17.3633,-44.8008,-8.2389,1.133,243.839,g
12200,39.5097,18.4043,2.6294,0.4038,0.2148,17.02,32.6702,-14.8209,3.056,213.216,g
17512,75.888,32.9711,3.2363,0.1428,0.0746,-124.168,36.3425,17.9669,43.3579,205.602,h
16484,18.2176,12.6683,2.4676,0.6031,0.3458,14.5591,14.5186,5.7139,17.709,147.552,h
16528,38.8551,12.8583,2.9685,0.3484,0.1909,-7.6876,-27.3015,-10.2982,89.4763,222.781,h
17931,44.3821,14.2659,2.5481,0.3963,0.2076,-27.0316,-13.7545,-5.7008,48.3804,48.1001,h
10031,19.1601,16.0307,2.5289,0.4793,0.2855,0.3788,-12.8277,5.7442,6.2697,216.192,g
6118,71.4248,21.0421,3.063,0.2587,0.1691,-55.6072,61.5012,-12.2948,4.457,305.847,g
15618,19.9091,8.456,2.5468,0.6065,0.3095,-34.6135,-18.8923,6.7465,68.1039,39.7711,h
4082,105.958,66.7134,4.3649,0.0686,0.0345,96.0039,69.9438,23.6269,3.726,303.839,g
17197,22.182,8.6884,2.5738,0.5376,0.3048,-13.6175,1.1238,1.7893,23.8544,188.1051,h
11703,75.6786,31.6318,3.6795,0.1366,0.0704,82.7214,64.9628,-26.2573,0.455,241.365,g
18013,91.7079,37.8589,3.1148,0.2226,0.1263,68.2425,78.7615,-15.9738,3.5523,199.296,h
1855,89.5857,43.8501,4.2249,0.0739,0.0405,63.9851,79.7874,8.5947,1.2147,219.917,g
15059,114.941,36.0681,2.934,0.3818,0.1915,-44.7372,-104.586,-26.7291,31.7734,360.238,h
11431,60.0423,21.4568,3.0179,0.2294,0.1252,-68.6727,-10.1213,-11.2749,52.36,156.726,g
10338,85.6557,15.0364,2.5599,0.3003,0.1529,117.238,-60.19,8.7001,16.789,207.381,g
2471,20.904,6.8481,2.1414,0.7581,0.444,-20.9858,-14.5432,-6.0219,20.859,205.639,g
11124,46.7418,20.156,3.0819,0.207,0.1147,48.1003,24.8633,-15.5033,14.283,214.496,g
6164,34.4273,11.1924,2.3502,0.6205,0.3192,20.311,29.9444,7.3949,17.991,200.925,g
14955,90.7728,83.2654,3.7381,0.2544,0.1273,-111.0886,-96.7941,-40.2964,12.4989,466.4078,h
13686,134.4043,41.884,3.0817,0.2155,0.125,-89.7889,69.5802,-29.97,26.502,264.0329,h
13551,15.272,12.0666,2.3655,0.6509,0.3556,-1.7956,3.1911,-5.8832,36.8278,126.359,h
17845,85.9651,59.7824,3.1978,0.2248,0.1194,-173.3927,93.5119,-18.139,17.5239,201.7295,h
10282,60.7647,16.9221,2.8998,0.2481,0.153,-2.8043,-38.8922,11.2894,1.649,179.607,g
841,21.3927,14.2909,2.6599,0.5208,0.2877,27.9777,-8.2872,-3.1725,0.9412,237.867,g
2171,64.5569,12.6296,2.658,0.3956,0.2099,41.4269,66.4731,1.7769,1.1676,191.294,g
13831,58.1207,14.3463,3.0245,0.3531,0.2014,45.3017,32.7317,-10.0161,16.1522,72.0187,h
15236,121.4587,109.9068,3.5471,0.1364,0.0713,12.6158,93.1102,60.97,26.9872,218.7285,h
13892,37.9446,9.3048,2.8251,0.4592,0.2625,35.4725,32.7658,9.5871,14.827,203.537,h
13729,141.003,66.975,3.1455,0.2217,0.1141,92.303,156.047,36.4384,48.632,156.006,h
9989,15.765,11.6365,2.2648,0.6304,0.3995,-1.2639,3.0816,7.8491,31.9616,278.349,g
15624,29.1553,20.7816,2.6309,0.4117,0.2164,16.5963,27.0022,-13.5072,56.541,103.243,h
17154,38.6913,19.2133,2.781,0.3361,0.1697,33.0588,22.1306,12.9994,20.12,264.534,h
2654,22.6754,10.1296,2.4793,0.5605,0.34,-14.4843,13.1312,-5.259,4.8629,167.701,g
3989,43.9587,25.1267,3.333,0.1728,0.0964,20.3493,-10.1441,17.9319,1.5723,207.306,g
3977,32.1521,17.2853,2.6744,0.3683,0.2127,-25.634,-26.2882,-11.8225,13.6027,229.596,g
18195,54.9111,15.0892,2.9012,0.2888,0.1576,6.9696,46.3379,-10.9498,73.6778,164.403,h
15327,55.839,9.8041,2.8215,0.3139,0.1499,20.3409,41.0224,-5.2775,87.8207,187.4317,h
12025,104.356,22.6643,3.1273,0.1619,0.0869,-178.11,91.7126,-18.7868,1.603,303.247,g
18421,21.2246,16.198,2.7377,0.4828,0.2841,-0.7422,7.6054,4.0811,64.491,231.5106,h
16645,18.4268,10.4534,2.1584,0.5625,0.309,23.275,9.8267,-3.2842,73.198,172.494,h
17352,24.4766,10.2554,2.4706,0.511,0.2961,-6.2021,-18.3492,7.5862,73.9672,146.967,h
16458,35.522,7.8234,2.6464,0.5079,0.2562,10.8149,8.3329,1.6708,74.632,262.81,h
7657,32.3678,11.5595,2.3766,0.4118,0.2248,40.6615,18.0994,11.6078,7.9729,208.17,g
14345,23.6252,13.6622,2.3898,0.5862,0.3383,12.9664,14.2182,-8.1171,79.2617,238.9139,h
4653,85.9475,34.3101,3.522,0.1133,0.0624,100.878,68.2724,19.3524,11.692,230.166,g
6813,51.9719,23.8063,3.1432,0.1755,0.0939,23.577,20.6102,-15.3705,11.9368,183.381,g
17543,22.5865,11.6656,2.3883,0.6104,0.3764,5.8293,12.6803,-2.6908,28.964,253.6073,h
12702,204.405,58.3352,3.5901,0.1601,0.0865,-207.057,26.1755,-51.9167,87.9678,275.394,h
3972,64.1003,25.5615,3.8047,0.1565,0.0869,21.4545,45.5128,12.7489,2.876,237.039,g
5340,28.4121,15.2158,2.2934,0.4784,0.257,-36.5776,-16.7046,-16.6413,10.5692,178.508,g
16525,14.0462,12.547,2.3604,0.832,0.4675,5.6374,9.0924,-12.6404,60.9684,122.127,h
3414,76.155,8.1925,2.499,0.4025,0.252,88.9073,49.5727,-11.0169,1.209,208.951,g
6009,53.7352,19.5578,2.8199,0.1893,0.0961,-1.7877,-41.3524,14.2279,11.7065,203.392,g
17314,25.5185,24.4129,2.5244,0.3767,0.2018,-12.3489,-18.6764,19.8253,79.439,176.814,h
4533,16.7983,11.3269,2.3222,0.5762,0.3262,2.1823,-6.9329,5.8045,19.2365,193.746,g
13159,60.4518,17.4125,2.9128,0.3472,0.1815,-34.6311,-54.1557,-16.0714,8.0866,174.136,h
16957,27.7813,7.8339,2.5397,0.5599,0.2987,-6.7251,-16.2514,-10.7186,76.1245,183.262,h
16837,141.419,39.2883,3.6372,0.0712,0.0368,46.8119,111.782,31.1748,37.356,185.476,h
3865,196.051,26.7767,2.7505,0.2824,0.1696,60.0775,215.894,17.4956,40.5414,79.5809,g
2585,13.4325,10.2771,2.2082,0.805,0.4365,-14.2962,-5.126,11.7857,67.16,49.5555,g
6887,34.4576,15.5033,2.6618,0.2941,0.1514,26.7966,19.7658,-8.7048,20.2125,209.434,g
9895,48.8644,25.8063,3.0885,0.23,0.1301,14.9229,35.6104,-15.1241,5.42,230.259,g
6960,25.4389,18.4712,2.7143,0.3687,0.2056,5.1909,-14.1023,-13.8028,14.0504,162.21,g
14572,225.747,103.106,4.406,0.0488,0.0277,-313.879,-183.907,-45.5113,72.622,254.918,h
16178,19.1909,12.5187,2.5309,0.4956,0.2912,11.4888,19.2837,10.4858,48.9617,53.4254,h
18077,15.2694,14.2251,2.5042,0.6237,0.3882,37.4033,27.36,4.8388,25.7086,78.3652,h
17206,28.2374,16.2718,2.372,0.4416,0.2272,-27.5441,-24.6387,-11.7319,40.3891,172.786,h
18719,48.2433,11.4966,2.9042,0.3204,0.1627,32.4943,10.3585,-4.5613,81.9384,151.514,h
16417,23.1422,13.1456,2.6393,0.5256,0.2704,-39.2931,-8.679,5.9303,75.798,66.6335,h
16200,38.5942,28.2244,2.839,0.2595,0.1366,10.6494,22.4972,23.7012,35.4255,213.8245,h
250,80.7093,47.2876,3.5386,0.1276,0.0704,-49.9844,88.2266,-25.3392,30.763,280.767,g
9406,23.5009,12.6917,2.3345,0.5741,0.3079,28.183,8.371,6.7424,21.192,133.585,g
15051,96.4796,57.592,3.3579,0.1604,0.0929,-152.2278,27.6346,37.4663,1.0932,359.4094,h
14363,61.7893,52.2988,3.0199,0.17,0.0931,40.8038,-21.9021,45.7955,20.5574,154.871,h
10020,31.4724,14.7949,2.534,0.307,0.1623,20.4739,15.7521,10.8674,6.201,215.073,g
17046,195.084,84.4386,3.431,0.1805,0.1055,-161.696,-150.661,70.18,33.768,222.845,h
15652,51.8055,34.1485,3.4283,0.1749,0.0893,8.4382,-44.1334,-10.7532,42.267,130.809,h
16304,42.5919,27.8144,2.8929,0.255,0.1077,9.7841,-32.1735,18.5697,68.0481,88.0571,h
4748,40.1618,27.4754,3.034,0.2432,0.1271,23.6484,40.7144,-11.074,43.788,60.336,g
15557,49.7866,26.2582,2.7162,0.2897,0.1486,45.7612,58.3653,-23.4577,42.4042,245.1169,h
17079,70.2549,9.1898,3.1682,0.1791,0.1246,92.7943,-23.7721,-10.5131,63.7323,203.1987,h
8593,28.0446,12.8137,2.4108,0.4932,0.2544,-23.4545,-2.5723,-4.9605,4.8014,233.65,g
14993,94.5982,21.9615,3.2107,0.1486,0.0869,-19.003,-46.3192,17.2027,80.7469,117.3777,h
13226,129.6316,28.6741,3.4364,0.2046,0.1237,-78.7657,-107.8582,-14.0555,11.1216,267.5001,h
11479,38.3229,31.2785,3.2961,0.1992,0.1145,4.6628,21.9823,-27.2385,7.47,109.393,g
17883,79.6744,26.2987,2.9622,0.2983,0.2071,-65.5015,-36.6819,-25.335,26.2983,343.8643,h
13343,91.9897,27.3844,3.2073,0.1461,0.0744,61.9153,93.7197,11.5553,33.8874,223.0459,h
10706,94.238,21.582,3.2034,0.2041,0.1117,-65.5931,88.6187,17.1163,1.534,294.712,g
8299,52.2552,26.5603,3.2909,0.1515,0.0827,-25.853,-30.3301,-5.9967,0.282,248.992,g
12930,17.809,10.7648,2.1875,0.5844,0.3149,1.8625,-7.6735,5.875,88.6601,163.45,h
9143,23.2781,12.7693,2.4533,0.5211,0.2623,3.1716,18.1523,6.4226,4.3351,200.442,g
17238,92.9886,43.8052,3.1059,0.1936,0.1085,-110.397,-63.9611,-63.1619,78.548,172.733,h
2022,42.2236,19.9761,3.2049,0.2583,0.1438,42.4658,33.2289,-12.7014,4.262,192.229,g
10202,21.4681,6.9755,2.2028,0.6834,0.3542,25.3638,7.4423,6.4396,63.031,172.977,g
10115,49.8255,30.7355,2.8974,0.2584,0.14,-65.1137,-31.1872,18.5815,14.911,300.164,g
14524,220.3177,77.3349,4.0902,0.0335,0.0206,180.8181,165.5819,92.6412,15.9931,45.4067,h
5566,26.7498,15.6235,2.7235,0.3781,0.2013,7.5013,19.633,-8.3525,15.4262,214.837,g
16582,19.6911,12.2685,2.3473,0.5438,0.2899,-2.0802,12.6455,8.2235,73.4042,158.744,h
13827,115.8125,76.4158,3.7433,0.0661,0.0523,-133.7645,63.6934,-45.5081,4.098,305.6383,h
5345,29.6097,15.5349,2.3608,0.488,0.2636,31.3172,22.9959,15.0313,60.281,246.735,g
14995,201.09,82.5347,3.9952,0.0987,0.0531,-224.515,-188.032,-59.7038,73.6304,340.516,h
15458,150.3933,73.1013,2.7085,0.2683,0.1785,-238.5789,151.6986,92.9326,42.0937,239.0954,h
4304,92.1213,30.2434,3.763,0.1557,0.0893,67.6719,84.4981,29.2276,0.7519,283.959,g
13707,40.2526,15.3646,2.8618,0.2529,0.1419,-34.0157,16.8333,-10.1782,73.9986,233.5299,h
18855,21.0158,9.784,2.4081,0.6103,0.2992,7.3593,-6.1056,-4.8425,5.571,167.8082,h
15436,75.6267,16.4543,2.4749,0.5695,0.3132,86.5018,-37.0773,-6.4531,14.441,125.601,h
15108,35.2915,10.361,2.7645,0.4402,0.233,-23.6568,16.4675,-8.7667,10.9565,214.228,h
15888,61.6736,12.497,3.1383,0.2407,0.124,16.3363,41.8048,-8.6356,14.396,119.484,h
1829,33.6009,16.3082,2.6981,0.2826,0.1493,32.9809,10.3581,-5.0109,14.504,187.088,g
14237,51.0786,10.3515,2.964,0.3031,0.1689,3.5748,30.9474,4.4733,0.658,190.937,h
